;department;year;yield;area;production
9011;Pyrenees_Orientales;1989;2.34667;75.0;176.0
9012;Pyrenees_Orientales;1990;2.40769;65.0;156.5
9013;Pyrenees_Orientales;1991;1.75385;65.0;114.0
9014;Pyrenees_Orientales;1992;2.91667;60.0;175.0
9015;Pyrenees_Orientales;1993;2.55;80.0;204.0
9016;Pyrenees_Orientales;1994;1.57143;70.0;110.0
9017;Pyrenees_Orientales;1995;2.5;60.0;150.0
9018;Pyrenees_Orientales;1996;2.8125;80.0;225.0
9019;Pyrenees_Orientales;1997;1.125;80.0;90.0
9020;Pyrenees_Orientales;1998;1.0;70.0;70.0
9021;Pyrenees_Orientales;1999;2.85556;90.0;257.0
9022;Pyrenees_Orientales;2000;1.8;50.0;90.0
9023;Pyrenees_Orientales;2001;;93.0;296.1
9024;Pyrenees_Orientales;2002;2.0;95.0;190.0
9025;Pyrenees_Orientales;2003;1.97727;66.0;130.5
9026;Pyrenees_Orientales;2004;2.70299;67.0;181.1
9027;Pyrenees_Orientales;2005;2.00874;103.0;206.9
9028;Pyrenees_Orientales;2006;2.59718;71.0;184.4
9029;Pyrenees_Orientales;2007;1.79863;73.0;131.3
9030;Pyrenees_Orientales;2008;1.5;75.0;112.5
9031;Pyrenees_Orientales;2009;2.00459;109.0;218.5
9032;Pyrenees_Orientales;2010;2.0;66.0;132.0
9033;Pyrenees_Orientales;2011;3.0;65.0;195.0
9034;Pyrenees_Orientales;2012;3.0;60.0;180.0
9035;Pyrenees_Orientales;2013;3.9;90.0;351.0
9036;Pyrenees_Orientales;2014;3.0;145.0;435.0
9037;Pyrenees_Orientales;2015;3.3;210.0;692.5
9038;Pyrenees_Orientales;2016;2.68;85.0;227.8
9039;Pyrenees_Orientales;2017;2.9;75.0;217.5
9040;Pyrenees_Orientales;2018;3.11;115.0;357.65
9123;Rhone;1982;4.18035;7136.0;29831.0
9124;Rhone;1983;3.07868;6139.0;18900.0
9125;Rhone;1984;5.02177;7119.0;35750.0
9126;Rhone;1985;4.4;7000.0;30800.0
9127;Rhone;1986;3.26034;6622.0;21590.0
9128;Rhone;1987;4.98315;5639.0;28100.0
9129;Rhone;1988;3.93905;6136.0;24170.0
9130;Rhone;1989;4.88166;6084.0;29700.0
9131;Rhone;1990;4.92968;5549.0;27354.8
9132;Rhone;1991;4.60131;5033.0;23158.4
9133;Rhone;1992;5.38889;4500.0;24250.0
9134;Rhone;1993;5.53333;4500.0;24900.0
9135;Rhone;1994;5.31111;4500.0;23900.0
9136;Rhone;1995;4.8587;4600.0;22350.0
9137;Rhone;1996;5.76;5000.0;28800.0
9138;Rhone;1997;4.62157;5100.0;23570.0
9139;Rhone;1998;6.23077;5200.0;32400.0
9140;Rhone;1999;6.23077;5200.0;32400.0
9141;Rhone;2000;5.86957;4600.0;27000.0
9142;Rhone;2001;5.86747;4654.0;27307.2
9143;Rhone;2002;7.03876;4850.0;34138.0
9144;Rhone;2003;;4648.0;19130.6
9145;Rhone;2004;6.07173;4701.0;28543.2
9146;Rhone;2005;6.11824;5054.0;30921.6
9147;Rhone;2006;5.48635;5267.0;28896.6
9148;Rhone;2007;5.23926;5435.0;28475.4
9149;Rhone;2008;5.86453;5514.0;32337.0
9150;Rhone;2009;5.0205;6328.0;31769.7
9151;Rhone;2010;5.2283;5068.0;26497.0
9152;Rhone;2011;4.96667;4800.0;23840.0
9153;Rhone;2012;5.92241;4640.0;27480.0
9154;Rhone;2013;5.69353;4640.0;26418.0
9155;Rhone;2014;5.7;4510.0;25866.5
9156;Rhone;2015;6.0;4875.0;29355.5
9157;Rhone;2016;5.75;5460.0;31395.0
9158;Rhone;2017;6.25;5330.0;33312.5
9159;Rhone;2018;5.93;4855.0;28790.15
9242;Saone_et_Loire;1982;3.7467;30000.0;112401.1
9243;Saone_et_Loire;1983;;21000.0;29318.8
9244;Saone_et_Loire;1984;4.39513;25500.0;112075.8
9245;Saone_et_Loire;1985;3.86667;27000.0;104400.0
9246;Saone_et_Loire;1986;2.2827;18500.0;42230.0
9247;Saone_et_Loire;1987;3.75645;21000.0;78885.5
9248;Saone_et_Loire;1988;2.9519;17150.0;50625.0
9249;Saone_et_Loire;1989;4.3;15000.0;64500.0
9250;Saone_et_Loire;1990;4.44276;16968.0;75384.8
9251;Saone_et_Loire;1991;4.81344;16446.0;79161.8
9252;Saone_et_Loire;1992;5.4921;16905.0;92844.0
9253;Saone_et_Loire;1993;4.99421;14829.0;74059.2
9254;Saone_et_Loire;1994;4.58178;13284.0;60864.4
9255;Saone_et_Loire;1995;5.07495;13335.0;67674.5
9256;Saone_et_Loire;1996;5.44265;13847.0;75364.4
9257;Saone_et_Loire;1997;5.36356;13744.0;73716.8
9258;Saone_et_Loire;1998;;11660.0;72442.0
9259;Saone_et_Loire;1999;5.18099;12100.0;62690.0
9260;Saone_et_Loire;2000;5.98868;10600.0;63480.0
9261;Saone_et_Loire;2001;5.00909;9900.0;49590.0
9262;Saone_et_Loire;2002;6.46792;10600.0;68560.0
9263;Saone_et_Loire;2003;5.43036;11200.0;60820.0
9264;Saone_et_Loire;2004;6.67069;11600.0;77380.0
9265;Saone_et_Loire;2005;6.1125;12000.0;73350.0
9266;Saone_et_Loire;2006;6.18917;12000.0;74270.0
9267;Saone_et_Loire;2007;5.55;12800.0;71040.0
9268;Saone_et_Loire;2008;6.4825;12000.0;77790.0
9269;Saone_et_Loire;2009;6.37313;13400.0;85400.0
9270;Saone_et_Loire;2010;5.94958;11900.0;70800.0
9271;Saone_et_Loire;2011;5.50545;11000.0;60560.0
9272;Saone_et_Loire;2012;6.14167;12000.0;73700.0
9273;Saone_et_Loire;2013;5.35455;11000.0;58900.0
9274;Saone_et_Loire;2014;6.4;11800.0;75080.0
9275;Saone_et_Loire;2015;6.7;14950.0;100875.0
9276;Saone_et_Loire;2016;5.76;14370.0;82771.2
9277;Saone_et_Loire;2017;7.11;14210.0;101033.1
9278;Saone_et_Loire;2018;5.97;13950.0;83281.5
9361;Sarthe;1982;3.59545;22000.0;79100.0
9362;Sarthe;1983;3.71875;16000.0;59500.0
9363;Sarthe;1984;4.94118;17000.0;84000.0
9364;Sarthe;1985;4.40323;15500.0;68250.0
9365;Sarthe;1986;4.4625;12000.0;53550.0
9366;Sarthe;1987;5.13058;12100.0;62080.0
9367;Sarthe;1988;4.82692;10400.0;50200.0
9368;Sarthe;1989;4.76316;9500.0;45250.0
9369;Sarthe;1990;4.82541;10181.0;49127.5
9370;Sarthe;1991;5.42528;10961.0;59466.5
9371;Sarthe;1992;5.87558;13927.0;81829.2
9372;Sarthe;1993;4.74688;12892.0;61196.8
9373;Sarthe;1994;5.02758;11668.0;58661.8
9374;Sarthe;1995;4.86797;8849.0;43076.7
9375;Sarthe;1996;5.22518;10496.0;54843.5
9376;Sarthe;1997;5.42047;13602.0;73729.2
9377;Sarthe;1998;5.8447;13460.0;78669.6
9378;Sarthe;1999;5.39494;12850.0;69325.0
9379;Sarthe;2000;5.29077;13000.0;68780.0
9380;Sarthe;2001;4.54545;16500.0;75000.0
9381;Sarthe;2002;6.54074;13500.0;88300.0
9382;Sarthe;2003;4.98521;14200.0;70790.0
9383;Sarthe;2004;6.21003;12680.0;78743.2
9384;Sarthe;2005;6.11111;13500.0;82500.0
9385;Sarthe;2006;5.58079;15100.0;84270.0
9386;Sarthe;2007;5.23806;15500.0;81190.0
9387;Sarthe;2008;6.94274;15926.0;110570.0
9388;Sarthe;2009;6.79492;18120.0;123124.0
9389;Sarthe;2010;5.99002;15603.0;93462.3
9390;Sarthe;2011;5.39881;12600.0;68025.0
9391;Sarthe;2012;6.95779;13133.0;91376.6
9392;Sarthe;2013;6.0672;13215.0;80178.0
9393;Sarthe;2014;6.8;16152.0;109888.8
9394;Sarthe;2015;7.4;18527.0;136737.5
9395;Sarthe;2016;5.06;22622.0;114467.32
9396;Sarthe;2017;6.84;20878.0;142805.52
9397;Sarthe;2018;6.05;17913.0;108373.65
9480;Savoie;1982;3.91111;900.0;3520.0
9481;Savoie;1983;;870.0;2595.0
9482;Savoie;1984;4.38696;920.0;4036.0
9483;Savoie;1985;4.18421;950.0;3975.0
9484;Savoie;1986;3.95263;950.0;3755.0
9485;Savoie;1987;4.13333;900.0;3720.0
9486;Savoie;1988;3.9;750.0;2925.0
9487;Savoie;1989;4.41333;750.0;3310.0
9488;Savoie;1990;5.17651;677.0;3504.5
9489;Savoie;1991;5.40822;657.0;3553.2
9490;Savoie;1992;4.76311;591.0;2815.0
9491;Savoie;1993;4.81417;487.0;2344.5
9492;Savoie;1994;4.86965;514.0;2503.0
9493;Savoie;1995;5.67276;536.0;3040.6
9494;Savoie;1996;5.28679;598.0;3161.5
9495;Savoie;1997;4.98476;617.0;3075.6
9496;Savoie;1998;5.96973;598.0;3569.9
9497;Savoie;1999;4.66207;580.0;2704.0
9498;Savoie;2000;5.69091;550.0;3130.0
9499;Savoie;2001;;553.0;2187.0
9500;Savoie;2002;5.86535;557.0;3267.0
9501;Savoie;2003;4.46333;559.0;2495.0
9502;Savoie;2004;5.91135;564.0;3334.0
9503;Savoie;2005;5.55309;567.0;3148.6
9504;Savoie;2006;5.85549;519.0;3039.0
9505;Savoie;2007;5.40809;544.0;2942.0
9506;Savoie;2008;5.64433;485.0;2737.5
9507;Savoie;2009;5.393;514.0;2772.0
9508;Savoie;2010;5.69107;459.0;2612.2
9509;Savoie;2011;4.87755;490.0;2390.0
9510;Savoie;2012;5.93103;435.0;2580.0
9511;Savoie;2013;5.67317;410.0;2326.0
9512;Savoie;2014;5.1;460.0;2323.0
9513;Savoie;2015;5.7;490.0;2777.0
9514;Savoie;2016;5.59;525.0;2934.75
9515;Savoie;2017;5.53;520.0;2875.6
9516;Savoie;2018;5.56;460.0;2557.6
9599;Seine_et_Marne;1982;5.69714;35000.0;199400.0
9600;Seine_et_Marne;1983;4.87097;31000.0;151000.0
9601;Seine_et_Marne;1984;6.70625;32000.0;214600.0
9602;Seine_et_Marne;1985;6.4;34000.0;217600.0
9603;Seine_et_Marne;1986;5.69333;33000.0;187880.0
9604;Seine_et_Marne;1987;6.49333;30000.0;194800.0
9605;Seine_et_Marne;1988;6.21333;30000.0;186400.0
9606;Seine_et_Marne;1989;6.07241;29000.0;176100.0
9607;Seine_et_Marne;1990;6.96026;28756.0;200149.2
9608;Seine_et_Marne;1991;7.34156;28503.0;209256.5
9609;Seine_et_Marne;1992;6.57945;30211.0;198771.8
9610;Seine_et_Marne;1993;6.29211;29069.0;182905.4
9611;Seine_et_Marne;1994;6.11098;26920.0;164507.7
9612;Seine_et_Marne;1995;5.63161;31059.0;174912.3
9613;Seine_et_Marne;1996;6.65364;35892.0;238812.3
9614;Seine_et_Marne;1997;7.04393;38332.0;270008.0
9615;Seine_et_Marne;1998;7.3873;34895.0;257779.7
9616;Seine_et_Marne;1999;6.6599;35166.0;234202.2
9617;Seine_et_Marne;2000;6.75224;36379.0;245639.8
9618;Seine_et_Marne;2001;5.84999;40962.0;239627.4
9619;Seine_et_Marne;2002;7.01414;41119.0;288414.5
9620;Seine_et_Marne;2003;5.99073;46479.0;278443.2
9621;Seine_et_Marne;2004;7.24681;43152.0;312714.5
9622;Seine_et_Marne;2005;6.67002;39024.0;260291.0
9623;Seine_et_Marne;2006;6.38665;41468.0;264841.8
9624;Seine_et_Marne;2007;6.29025;43966.0;276557.0
9625;Seine_et_Marne;2008;7.47262;47549.0;355315.7
9626;Seine_et_Marne;2009;7.84652;48393.0;379716.6
9627;Seine_et_Marne;2010;6.86868;40473.0;277995.9
9628;Seine_et_Marne;2011;6.14899;42389.0;260649.7
9629;Seine_et_Marne;2012;7.53712;43680.0;329221.5
9630;Seine_et_Marne;2013;7.1969;42325.0;304609.0
9631;Seine_et_Marne;2014;7.6;45900.0;348790.0
9632;Seine_et_Marne;2015;7.9;47590.0;378283.0
9633;Seine_et_Marne;2016;;50520.0;264724.8
9634;Seine_et_Marne;2017;7.31;53540.0;391377.4
9635;Seine_et_Marne;2018;7.0;53600.0;375200.0
9718;Seine_Maritime;1982;6.56375;40000.0;262550.0
9719;Seine_Maritime;1983;6.28049;41000.0;257500.0
9720;Seine_Maritime;1984;;43000.0;313300.0
9721;Seine_Maritime;1985;6.82273;44000.0;300200.0
9722;Seine_Maritime;1986;6.85393;44500.0;305000.0
9723;Seine_Maritime;1987;6.18105;47500.0;293600.0
9724;Seine_Maritime;1988;7.12091;39700.0;282700.0
9725;Seine_Maritime;1989;6.82093;43000.0;293300.0
9726;Seine_Maritime;1990;7.41875;40000.0;296750.0
9727;Seine_Maritime;1991;7.30986;35500.0;259500.0
9728;Seine_Maritime;1992;6.94444;36000.0;250000.0
9729;Seine_Maritime;1993;5.925;30000.0;177750.0
9730;Seine_Maritime;1994;6.24948;28700.0;179360.0
9731;Seine_Maritime;1995;6.45963;32700.0;211230.0
9732;Seine_Maritime;1996;;30200.0;237920.0
9733;Seine_Maritime;1997;7.07391;34500.0;244050.0
9734;Seine_Maritime;1998;7.44833;36000.0;268140.0
9735;Seine_Maritime;1999;7.295;28000.0;204260.0
9736;Seine_Maritime;2000;6.90858;35180.0;243044.0
9737;Seine_Maritime;2001;6.54521;33007.0;216037.8
9738;Seine_Maritime;2002;7.55489;32004.0;241786.8
9739;Seine_Maritime;2003;7.17492;32008.0;229654.8
9740;Seine_Maritime;2004;;30012.0;248281.8
9741;Seine_Maritime;2005;7.51679;29014.0;218092.0
9742;Seine_Maritime;2006;7.12109;31022.0;220910.4
9743;Seine_Maritime;2007;6.85452;28825.0;197581.5
9744;Seine_Maritime;2008;;30122.0;253412.3
9745;Seine_Maritime;2009;8.07662;34796.0;281033.9
9746;Seine_Maritime;2010;7.87367;28335.0;223100.5
9747;Seine_Maritime;2011;7.86693;24628.0;193746.8
9748;Seine_Maritime;2012;7.90225;24603.0;194419.0
9749;Seine_Maritime;2013;7.67846;24600.0;188890.0
9750;Seine_Maritime;2014;7.9;26550.0;210255.0
9751;Seine_Maritime;2015;;26800.0;244180.0
9752;Seine_Maritime;2016;;29900.0;190164.0
9753;Seine_Maritime;2017;8.03;26700.0;214401.0
9754;Seine_Maritime;2018;7.47;25070.0;187272.9
9837;Seine_Saint_Denis;1982;4.5;60.0;270.0
9838;Seine_Saint_Denis;1983;4.0;28.0;112.0
9839;Seine_Saint_Denis;1984;6.5;31.0;201.5
9840;Seine_Saint_Denis;1985;5.0;30.0;150.0
9841;Seine_Saint_Denis;1986;7.0;30.0;210.0
9842;Seine_Saint_Denis;1987;;30.0;225.0
9843;Seine_Saint_Denis;1988;6.64286;35.0;232.5
9844;Seine_Saint_Denis;1989;5.33333;6.0;32.0
9845;Seine_Saint_Denis;1990;4.875;8.0;39.0
9846;Seine_Saint_Denis;1991;5.5;10.0;55.0
9847;Seine_Saint_Denis;1992;5.83333;6.0;35.0
9848;Seine_Saint_Denis;1993;5.75;4.0;23.0
9849;Seine_Saint_Denis;1994;;;
9850;Seine_Saint_Denis;1995;;;
9851;Seine_Saint_Denis;1996;;;
9852;Seine_Saint_Denis;1997;7.0;11.0;77.0
9853;Seine_Saint_Denis;1998;7.0;3.0;21.0
9854;Seine_Saint_Denis;1999;7.5;15.0;112.5
9855;Seine_Saint_Denis;2000;6.0;4.0;24.0
9856;Seine_Saint_Denis;2001;6.5;7.0;45.5
9857;Seine_Saint_Denis;2002;6.5;8.0;52.0
9858;Seine_Saint_Denis;2003;6.4;8.0;51.2
9859;Seine_Saint_Denis;2004;5.6;30.0;168.0
9860;Seine_Saint_Denis;2005;6.1;9.0;54.9
9861;Seine_Saint_Denis;2006;5.9;10.0;59.0
9862;Seine_Saint_Denis;2007;7.0;18.0;126.0
9863;Seine_Saint_Denis;2008;7.42692;52.0;386.2
9864;Seine_Saint_Denis;2009;7.6;37.0;281.2
9865;Seine_Saint_Denis;2010;6.3;41.0;258.3
9866;Seine_Saint_Denis;2011;;;
9867;Seine_Saint_Denis;2012;7.0;4.0;28.0
9868;Seine_Saint_Denis;2013;6.9;22.0;151.8
9869;Seine_Saint_Denis;2014;7.1;10.0;71.0
9870;Seine_Saint_Denis;2015;;0.0;0.0
9871;Seine_Saint_Denis;2016;5.7;10.0;57.0
9872;Seine_Saint_Denis;2017;6.9;60.0;414.0
9873;Seine_Saint_Denis;2018;;0.0;
9956;Seine_SeineOise;1982;;;
9957;Seine_SeineOise;1983;;;
9958;Seine_SeineOise;1984;;;
9959;Seine_SeineOise;1985;;;
9960;Seine_SeineOise;1986;;;
9961;Seine_SeineOise;1987;;;
9962;Seine_SeineOise;1988;;;
9963;Seine_SeineOise;1989;;;
9964;Seine_SeineOise;1990;;;
9965;Seine_SeineOise;1991;;;
9966;Seine_SeineOise;1992;;;
9967;Seine_SeineOise;1993;;;
9968;Seine_SeineOise;1994;;;
9969;Seine_SeineOise;1995;;;
9970;Seine_SeineOise;1996;;;
9971;Seine_SeineOise;1997;;;
9972;Seine_SeineOise;1998;;;
9973;Seine_SeineOise;1999;;;
9974;Seine_SeineOise;2000;;;
9975;Seine_SeineOise;2001;;;
9976;Seine_SeineOise;2002;;;
9977;Seine_SeineOise;2003;;;
9978;Seine_SeineOise;2004;;;
9979;Seine_SeineOise;2005;;;
9980;Seine_SeineOise;2006;;;
9981;Seine_SeineOise;2007;;;
9982;Seine_SeineOise;2008;;;
9983;Seine_SeineOise;2009;;;
9984;Seine_SeineOise;2010;;;
9985;Seine_SeineOise;2011;;;
9986;Seine_SeineOise;2012;;;
9987;Seine_SeineOise;2013;;;
9988;Seine_SeineOise;2014;;;
9989;Seine_SeineOise;2015;;;
10072;Somme;1982;6.03793;58000.0;350200.0
10073;Somme;1983;6.00268;67100.0;402780.0
10074;Somme;1984;7.05224;67000.0;472500.0
10075;Somme;1985;6.90647;69500.0;480000.0
10076;Somme;1986;;74100.0;535830.0
10077;Somme;1987;6.7258;75200.0;505780.0
10078;Somme;1988;;74700.0;560200.0
10079;Somme;1989;7.14327;73500.0;525030.0
10080;Somme;1990;7.50383;72990.0;547704.7
10081;Somme;1991;7.41934;72169.0;535446.3
10082;Somme;1992;6.73097;68885.0;463662.9
10083;Somme;1993;6.49948;54644.0;355157.4
10084;Somme;1994;6.73807;49043.0;330455.0
10085;Somme;1995;6.96272;45836.0;319143.4
10086;Somme;1996;;49862.0;391431.4
10087;Somme;1997;7.3979;55969.0;414053.1
10088;Somme;1998;7.46741;50190.0;374789.5
10089;Somme;1999;;43000.0;348450.0
10090;Somme;2000;7.31557;45235.0;330920.0
10091;Somme;2001;7.44132;48064.0;357659.4
10092;Somme;2002;7.72485;47627.0;367911.5
10093;Somme;2003;7.23387;48354.0;349786.6
10094;Somme;2004;8.0275;44577.0;357841.8
10095;Somme;2005;7.65838;39080.0;299289.5
10096;Somme;2006;7.43693;40986.0;304810.0
10097;Somme;2007;6.87491;42418.0;291620.0
10098;Somme;2008;;45954.0;384153.6
10099;Somme;2009;;48448.0;409781.0
10100;Somme;2010;7.72733;38800.0;299820.4
10101;Somme;2011;7.38242;34450.0;254324.4
10102;Somme;2012;8.11089;32624.0;264609.8
10103;Somme;2013;8.18085;32365.0;264773.1
10104;Somme;2014;8.4;33500.0;280330.0
10105;Somme;2015;;35800.0;330600.0
10106;Somme;2016;;39000.0;237510.0
10107;Somme;2017;7.93;35470.0;281277.1
10108;Somme;2018;7.54;33500.0;252590.0
10191;Tarn;1982;2.66;25000.0;66500.0
10192;Tarn;1983;4.004;25000.0;100100.0
10193;Tarn;1984;4.88936;23500.0;114900.0
10194;Tarn;1985;4.7375;24000.0;113700.0
10195;Tarn;1986;4.512;25000.0;112800.0
10196;Tarn;1987;4.87083;24000.0;116900.0
10197;Tarn;1988;3.7;26400.0;97680.0
10198;Tarn;1989;4.77143;28000.0;133600.0
10199;Tarn;1990;3.93649;26766.0;105364.0
10200;Tarn;1991;4.69016;27503.0;128993.6
10201;Tarn;1992;4.3883;26278.0;115315.8
10202;Tarn;1993;4.60588;23874.0;109960.8
10203;Tarn;1994;4.13361;22900.0;94659.6
10204;Tarn;1995;4.87369;19979.0;97371.4
10205;Tarn;1996;4.58655;19818.0;90896.2
10206;Tarn;1997;4.22313;20212.0;85358.0
10207;Tarn;1998;;19887.0;108820.7
10208;Tarn;1999;4.41892;18500.0;81750.0
10209;Tarn;2000;5.23938;19300.0;101120.0
10210;Tarn;2001;4.45482;20001.0;89100.9
10211;Tarn;2002;5.09141;19507.0;99318.2
10212;Tarn;2003;3.59777;20046.0;72120.8
10213;Tarn;2004;4.94979;19315.0;95605.2
10214;Tarn;2005;5.00904;20023.0;100296.0
10215;Tarn;2006;4.84982;20522.0;99528.0
10216;Tarn;2007;4.04977;21455.0;86887.9
10217;Tarn;2008;5.0304;22265.0;112001.9
10218;Tarn;2009;4.20372;21992.0;92448.2
10219;Tarn;2010;5.17749;19550.0;101220.0
10220;Tarn;2011;;18657.0;74770.4
10221;Tarn;2012;5.36237;18943.0;101579.4
10222;Tarn;2013;4.78075;19606.0;93731.4
10223;Tarn;2014;4.9;19950.0;97625.0
10224;Tarn;2015;5.1;21200.0;107350.0
10225;Tarn;2016;5.16;21295.0;109882.2
10226;Tarn;2017;5.46;20595.0;112448.7
10227;Tarn;2018;4.49;19815.0;88969.35
10310;Tarn_et_Garonne;1982;2.7;11000.0;29700.0
10311;Tarn_et_Garonne;1983;4.49985;9500.0;42748.6
10312;Tarn_et_Garonne;1984;5.5504;10000.0;55504.0
10313;Tarn_et_Garonne;1985;4.86957;11500.0;56000.0
10314;Tarn_et_Garonne;1986;4.3531;11500.0;50060.7
10315;Tarn_et_Garonne;1987;5.14477;13000.0;66882.0
10316;Tarn_et_Garonne;1988;3.80064;10870.0;41313.0
10317;Tarn_et_Garonne;1989;4.93169;10400.0;51289.6
10318;Tarn_et_Garonne;1990;3.92856;12380.0;48635.6
10319;Tarn_et_Garonne;1991;4.64762;13000.0;60419.0
10320;Tarn_et_Garonne;1992;4.59648;12000.0;55157.8
10321;Tarn_et_Garonne;1993;4.05769;13000.0;52750.0
10322;Tarn_et_Garonne;1994;3.27609;8700.0;28502.0
10323;Tarn_et_Garonne;1995;3.675;7200.0;26460.0
10324;Tarn_et_Garonne;1996;4.37403;7700.0;33680.0
10325;Tarn_et_Garonne;1997;3.69;9000.0;33210.0
10326;Tarn_et_Garonne;1998;4.82222;9000.0;43400.0
10327;Tarn_et_Garonne;1999;3.71774;7440.0;27660.0
10328;Tarn_et_Garonne;2000;4.49296;7100.0;31900.0
10329;Tarn_et_Garonne;2001;4.14592;7678.0;31832.4
10330;Tarn_et_Garonne;2002;4.50251;6368.0;28672.0
10331;Tarn_et_Garonne;2003;;8926.0;29168.4
10332;Tarn_et_Garonne;2004;4.66167;7349.0;34258.6
10333;Tarn_et_Garonne;2005;4.94519;7913.0;39131.3
10334;Tarn_et_Garonne;2006;4.84316;8971.0;43448.0
10335;Tarn_et_Garonne;2007;3.76146;8375.0;31502.2
10336;Tarn_et_Garonne;2008;4.66311;8018.0;37388.8
10337;Tarn_et_Garonne;2009;4.15215;9488.0;39395.6
10338;Tarn_et_Garonne;2010;4.95276;8150.0;40365.0
10339;Tarn_et_Garonne;2011;;7766.0;29779.0
10340;Tarn_et_Garonne;2012;5.18261;8016.0;41543.8
10341;Tarn_et_Garonne;2013;4.76024;8954.0;42623.2
10342;Tarn_et_Garonne;2014;4.9;8900.0;43600.0
10343;Tarn_et_Garonne;2015;5.0;10180.0;51372.0
10344;Tarn_et_Garonne;2016;5.27;10190.0;53701.3
10345;Tarn_et_Garonne;2017;5.25;9400.0;49350.0
10346;Tarn_et_Garonne;2018;4.39;8215.0;36063.85
10429;Territoire_de_Belfort;1982;3.40455;2200.0;7490.0
10430;Territoire_de_Belfort;1983;;1680.0;3630.0
10431;Territoire_de_Belfort;1984;4.86077;1810.0;8798.0
10432;Territoire_de_Belfort;1985;4.21739;1840.0;7760.0
10433;Territoire_de_Belfort;1986;3.25;1600.0;5200.0
10434;Territoire_de_Belfort;1987;3.72338;1540.0;5734.0
10435;Territoire_de_Belfort;1988;4.14455;1311.0;5433.5
10436;Territoire_de_Belfort;1989;4.28929;1400.0;6005.0
10437;Territoire_de_Belfort;1990;5.21771;1355.0;7070.0
10438;Territoire_de_Belfort;1991;5.22047;1270.0;6630.0
10439;Territoire_de_Belfort;1992;5.51499;1134.0;6254.0
10440;Territoire_de_Belfort;1993;5.77457;1109.0;6404.0
10441;Territoire_de_Belfort;1994;;1076.0;4004.0
10442;Territoire_de_Belfort;1995;5.78261;920.0;5320.0
10443;Territoire_de_Belfort;1996;5.53769;963.0;5332.8
10444;Territoire_de_Belfort;1997;6.17666;1054.0;6510.2
10445;Territoire_de_Belfort;1998;6.52028;1001.0;6526.8
10446;Territoire_de_Belfort;1999;6.12551;980.0;6003.0
10447;Territoire_de_Belfort;2000;5.86979;960.0;5635.0
10448;Territoire_de_Belfort;2001;5.01952;876.0;4397.1
10449;Territoire_de_Belfort;2002;6.115;880.0;5381.2
10450;Territoire_de_Belfort;2003;4.92454;1039.0;5116.6
10451;Territoire_de_Belfort;2004;6.58613;901.0;5934.1
10452;Territoire_de_Belfort;2005;5.84825;974.0;5696.2
10453;Territoire_de_Belfort;2006;6.25237;907.0;5670.9
10454;Territoire_de_Belfort;2007;4.74687;847.0;4020.6
10455;Territoire_de_Belfort;2008;5.78877;748.0;4330.0
10456;Territoire_de_Belfort;2009;6.17654;797.0;4922.7
10457;Territoire_de_Belfort;2010;6.38324;716.0;4570.4
10458;Territoire_de_Belfort;2011;6.48299;735.0;4765.0
10459;Territoire_de_Belfort;2012;5.00704;710.0;3555.0
10460;Territoire_de_Belfort;2013;5.68425;635.0;3609.5
10461;Territoire_de_Belfort;2014;6.9;685.0;4703.5
10462;Territoire_de_Belfort;2015;7.2;715.0;5126.0
10463;Territoire_de_Belfort;2016;5.18;710.0;3677.8
10464;Territoire_de_Belfort;2017;7.04;690.0;4857.6
10465;Territoire_de_Belfort;2018;6.39;740.0;4728.6
10548;Val_d_Oise;1982;5.3931;2900.0;15640.0
10549;Val_d_Oise;1983;5.09375;3200.0;16300.0
10550;Val_d_Oise;1984;6.57273;2200.0;14460.0
10551;Val_d_Oise;1985;6.36923;2600.0;16560.0
10552;Val_d_Oise;1986;6.9;2800.0;19320.0
10553;Val_d_Oise;1987;6.55484;3100.0;20320.0
10554;Val_d_Oise;1988;6.25306;3300.0;20635.1
10555;Val_d_Oise;1989;7.09688;3200.0;22710.0
10556;Val_d_Oise;1990;7.08359;3608.0;25557.6
10557;Val_d_Oise;1991;7.3775;3453.0;25474.5
10558;Val_d_Oise;1992;7.12069;3625.0;25812.5
10559;Val_d_Oise;1993;6.55136;2422.0;15867.4
10560;Val_d_Oise;1994;6.83526;1821.0;12447.0
10561;Val_d_Oise;1995;6.44494;2225.0;14340.0
10562;Val_d_Oise;1996;7.61343;3216.0;24484.8
10563;Val_d_Oise;1997;7.40461;3774.0;27945.0
10564;Val_d_Oise;1998;7.41788;3653.0;27097.5
10565;Val_d_Oise;1999;7.61688;3850.0;29325.0
10566;Val_d_Oise;2000;6.81411;3615.0;24633.0
10567;Val_d_Oise;2001;6.12202;4605.0;28191.9
10568;Val_d_Oise;2002;7.1676;3809.0;27301.4
10569;Val_d_Oise;2003;6.20724;4143.0;25716.6
10570;Val_d_Oise;2004;7.27362;3866.0;28119.8
10571;Val_d_Oise;2005;6.88041;3517.0;24198.4
10572;Val_d_Oise;2006;6.80659;4127.0;28090.8
10573;Val_d_Oise;2007;6.637;4281.0;28413.0
10574;Val_d_Oise;2008;7.84267;4638.0;36374.3
10575;Val_d_Oise;2009;7.73537;4902.0;37918.8
10576;Val_d_Oise;2010;7.16226;3585.0;25676.7
10577;Val_d_Oise;2011;6.4141;2951.0;18928.0
10578;Val_d_Oise;2012;7.66163;2945.0;22563.5
